ISO	Language	Level	Category	CategoryEN	Region1Code	Region2Code	Region3Code	Region4Code	Region	Latitude	Longitude	Elevation	ISO2	FIPS	NUTS	HASC	STAT
AL	SQ	1	Prefekturë	Prefecture	04				Fier	40.80996	19.72198	82	AL-04	AL44		AL.FI	05
AL	SQ	1	Prefekturë	Prefecture	05				Gjirokastër	40.42037	20.11046	487	AL-05	AL45		AL.GK	06
AL	SQ	1	Prefekturë	Prefecture	06				Korçë	40.74459	20.61510	926	AL-06	AL46		AL.KE	07
AL	SQ	1	Prefekturë	Prefecture	07				Kukës	42.09948	20.36453	903	AL-07	AL47		AL.KK	08
AL	SQ	1	Prefekturë	Prefecture	08				Lezhë	41.69417	19.78580	333	AL-08	AL48		AL.LZ	09
AL	SQ	1	Prefekturë	Prefecture	09				Dibër	41.58912	20.21369	573	AL-09	AL41		AL.DB	02
AL	SQ	1	Prefekturë	Prefecture	10				Shkodër	42.00249	19.73891	10	AL-10	AL49		AL.SD	10
AL	SQ	1	Prefekturë	Prefecture	11				Tiranë	41.26740	19.76552	131	AL-11	AL50		AL.TI	11
AL	SQ	1	Prefekturë	Prefecture	12				Vlorë	40.26429	19.86252	5	AL-12	AL51		AL.VR	12
AM	EN	1	Province	Province	01				Aragatsotn	40.42258	44.16025	1557	AM-AG	AM01		AM.AG	
AM	EN	1	Province	Province	02				Ararat	39.99172	44.60515	899	AM-AR	AM02		AM.AR	
AT	DE	1	Bundesländer	State	7				Tirol	47.21841	11.64078	693	AT-7	AU07	AT33	AT.TR	7
AT	DE	1	Bundesländer	State	8				Vorarlberg	47.29141	9.83578	941	AT-8	AU08	AT34	AT.VO	8
AT	DE	1	Bundesländer	State	9				Wien	48.20379	16.35000	193	AT-9	AU09	AT13	AT.WI	9
AU	EN	1	Autonomous territory	Autonomous territory	01				Australian Capital Territory	-35.48754	148.98690	746	AU-ACT	AS01		AU.AC	ACT
AU	EN	1	State	State	02				New South Wales	-32.11986	146.87095	168	AU-NSW	AS02		AU.NS	NSW
AU	EN	1	Autonomous territory	Autonomous territory	03				Northern Territory	-18.94942	133.53109	598	AU-NT	AS03		AU.NT	NT
AU	EN	1	State	State	04				Queensland	-21.83936	144.39313	409	AU-QLD	AS04		AU.QL	QLD
AU	EN	1	State	State	05				South Australia	-30.35132	135.60808	161	AU-SA	AS05		AU.SA	SA
AU	EN	1	State	State	06				Tasmania	-42.11707	146.78321	554	AU-TAS	AS06		AU.TS	TAS
AU	EN	1	State	State	07				Victoria	-37.18673	144.67115	207	AU-VIC	AS07		AU.VI	VIC
AU	EN	1	State	State	08				Western Australia	-25.33140	122.44602	224	AU-WA	AS08		AU.WA	WA
AU	EN	1	Autonomous territory	Autonomous territory	11				Jervis Bay Territory	-35.14430	150.69334	6	-	DQ00		AU.JB	JBT
AW	NL	1	Island	Island	01				Aruba	12.51640	-69.97490	43	NL-AW	AA		AW.AA	
AX	FI	1	Region	Region	01				Aland	60.26927	20.36830	18	FI-01	FI16	FI20	FI.AX	20
AX	SV	1	Län	State	01				Ålands län	60.26927	20.36830	18	FI-01	FI16	FI20	FI.AX	20
AZ	AZ	1	Dövlət	State	01				Dağlıq Şirvan	40.63056	48.46327	550	-	-			
AZ	AZ	1	Dövlət	State	02				Gəncə-Qazax	40.76509	46.00562	627	-	-			
AZ	AZ	1	Dövlət	State	03				Kəlbəcər-Laçın	39.53924	46.46549	890	-	-			
AZ	AZ	1	Dövlət	State	05				Lənkəran	38.88469	48.60868	304	-	-			
AZ	AZ	1	Dövlət	State	06				Aran	40.09979	47.95415	26	-	-			
AZ	AZ	1	Dövlət	State	08				Quba-Xaçmaz	41.35404	48.59658	478	-	-			
AZ	AZ	1	Dövlət	State	09				Şəki-Zaqatala	41.28670	47.04930	508	-	-			
AZ	AZ	1	Dövlət	State	10				Yuxarı Qarabağ	40.00390	47.05376	295	-	-			
AZ	AZ	1	Dövlət	State	11				Abşeron	40.44534	49.76132	24	-	-			
AZ	AZ	1	Muxtar respublikasi	Autonomous Republic	12				Naxçıvan	39.30364	45.46967	938	-	-			
AZ	EN	1	State	State	01				Daghlig Shirvan	40.63056	48.46327	550	-	-			
AZ	EN	1	State	State	02				Ganja-Gazakh	40.76509	46.00562	627	-	-			
AZ	EN	1	State	State	03				Kalbajar-Lachin	39.53924	46.46549	890	-	-			
AZ	EN	1	State	State	05				Lankaran	38.88469	48.60868	304	-	-			
AZ	EN	1	State	State	06				Aran	40.09979	47.95415	26	-	-			
AZ	EN	1	State	State	08				Guba-Khachmaz	41.35404	48.59658	478	-	-			
AZ	EN	1	State	State	09				Shaki-Zaqatala	41.28670	47.04930	508	-	-			
AZ	EN	1	State	State	10				Yukhari Garabakh	40.00390	47.05376	295	-	-			
AZ	EN	1	State	State	11				Absheron	40.44534	49.76132	24	-	-			
AZ	EN	1	Autonomous republic	Autonomous republic	12				Nakhchivan	39.30364	45.46967	938	-	-			
BA	BS	1	Federacija	Federation	01				Federacija Bosne i Hercegovine	44.16772	17.77134	46	BA-BIH	BK01		BA.BF	01
BA	BS	1	Federacija	Federation	02				Brčko Distrikt	44.75852	18.63176	480	BA-BRC	BK03		BA.BR	02
BA	BS	1	Federacija	Federation	03				Republika Srpska	44.38173	18.11091	241	BA-SRP	BK02		BA.SR	03
BB	EN	1	Parish	Parish	01				Christ Church	13.05188	-59.51053	30	BB-01	BB01		BB.CC	01
BB	EN	1	Parish	Parish	02				Saint Andrew	13.23346	-59.57576	93	BB-02	BB02		BB.AN	02
BB	EN	1	Parish	Parish	03				Saint George	13.12777	-59.55272	148	BB-03	BB03		BB.GE	03
BB	EN	1	Parish	Parish	04				Saint James	13.21893	-59.62186	10	BB-04	BB04		BB.JM	04
BB	EN	1	Parish	Parish	05				Saint John	13.17537	-59.50260	228	BB-05	BB05		BB.JN	05
BD	EN	1	Division	Division	06				Rangpur	25.75283	89.07077	36	BD-F	BG87		BD.RP	
BD	EN	1	Division	Division	07				Sylhet	24.66156	91.77595	20	BD-G	BG86		BD.SY	
BE	FR	1	Région	Region	01				Région Bruxelles-Capitale	50.84776	4.36548	51	BE-BRU	BE11	BE1		04000
BE	FR	1	Région	Region	02				Région Flamande	51.16556	4.38994	70	BE-VLG	BE13	BE2		02000
BE	FR	1	Région	Region	03				Région Wallonne	50.35192	4.91898	208	BE-WAL	BE14	BE3		03000
BG	EN	1	Region	Region	27				Shumen	43.32059	26.97722	235	BG-27	BU54	BG333	BG.SH	SHU
BG	EN	1	Region	Region	28				Yambol	42.31736	26.61445	165	BG-28	BU65	BG343	BG.YA	JAM
BH	EN	1	Governorate	Governorate	01				Al Asimah	26.22980	50.57482	9	BH-13	BA16		BH.CP	13
BH	EN	1	Governorate	Governorate	02				Al Wusta	26.15697	50.60177	4	-	-		BH.MW	16
BH	EN	1	Governorate	Governorate	03				Al Muharraq	26.25115	50.63400	4	BH-15	BA15		BH.MU	15
BH	EN	1	Governorate	Governorate	04				Ash Shamaliyah	26.15539	50.49005	15	BH-17	BA18		BH.NN	17
BH	EN	1	Governorate	Governorate	05				Al Janubiya	26.00306	50.52983	3	BH-14	BA17		BH.SN	14
BI	FR	1	Province	Province	01				Bubanza	-3.12157	29.37625	1083	BI-BB	BY09	BI.BB	BI.BB	
BI	FR	1	Province	Province	02				Bujumbura Mairie	-3.34712	29.37290	814	BI-BM	BY24	BI.BM	BI.BM	
BI	FR	1	Province	Province	03				Bujumbura Rural	-3.47172	29.44965	820	BI-BL	BY25	BI.BL	BI.BL	
BI	FR	1	Province	Province	04				Bururi	-3.86152	29.62495	1835	BI-BR	BY10	BI.BI	BI.BI	
BI	FR	1	Province	Province	05				Cankuzo	-3.14542	30.64406	1624	BI-CA	BY11	BI.CA	BI.CA	
BI	FR	1	Province	Province	06				Cibitoke	-2.83329	29.18277	935	BI-CI	BY12	BI.CI	BI.CI	
BI	FR	1	Province	Province	07				Gitega	-3.44174	29.92092	1676	BI-GI	BY13	BI.GI	BI.GI	
BI	FR	1	Province	Province	08				Karuzi	-3.10765	30.10732	1633	BI-KR	BY14	BI.KR	BI.KR	
BI	FR	1	Province	Province	09				Kayanza	-3.08436	29.61759	1919	BI-KY	BY15	BI.KY	BI.KY	
BI	FR	1	Province	Province	10				Kirundo	-2.57461	30.13990	1411	BI-KI	BY16	BI.KI	BI.KI	
BI	FR	1	Province	Province	11				Makamba	-4.21096	29.81157	1462	BI-MA	BY17	BI.MA	BI.MA	
BI	FR	1	Province	Province	12				Muramvya	-3.28128	29.68299	1970	BI-MU	BY22	BI.MV	BI.MV	
BI	FR	1	Province	Province	13				Muyinga	-2.77613	30.33964	1759	BI-MY	BY18	BI.MY	BI.MY	
BI	FR	1	Province	Province	14				Mwaro	-3.49862	29.72225	1956	BI-MW	BY23	BI.MW	BI.MW	
BI	FR	1	Province	Province	15				Ngozi	-2.85442	29.94198	1844	BI-NG	By19	BI.NG	BI.NG	
BI	FR	1	Province	Province	16				Rutana	-3.87324	30.06318	1783	BI-RT	BY20	BI.RT	BI.RT	
BI	FR	1	Province	Province	17				Ruyigi	-3.53374	30.35778	1595	BI-RM	BY21	BI.RU	BI.RU	
BI	FR	1	Province	Province	18				Rumonge	-3.97245	29.43897	1956	BI-RM	BY26	BI.RU	BI.RU	
BJ	FR	1	Département	Department	01				Alibori	11.36463	2.44761	305	BJ-AL	BN07		BJ.AL	
BJ	FR	1	Département	Department	02				Atacora	10.28307	1.42088	452	BJ-AK	BN08		BJ.AK	
BJ	FR	1	Département	Department	03				Atlantique	6.67490	2.09325	84	BJ-AQ	BN09		BJ.AQ	
BJ	FR	1	Département	Department	04				Borgou	9.83318	2.57206	327	BJ-BO	BN10		BJ.BO	
BJ	FR	1	Département	Department	05				Collines	7.98601	2.22134	181	BJ-CO	BN11		BJ.CL	
BJ	FR	1	Département	Department	06				Donga	9.70161	1.84177	446	BJ-DO	BN13		BJ.DO	
BJ	FR	1	Département	Department	07				Kouffo	6.95900	1.73520	129	BJ-KO	BN12		BJ.CF	
BJ	FR	1	Département	Department	08				Littoral	6.35557	2.41284	8	BJ-LI	BN14		BJ.LI	
BJ	FR	1	Département	Department	09				Mono	6.51625	1.81455	17	BJ-MO	BN15		BJ.MO	
BJ	FR	1	Département	Department	10				Ouémé	6.47835	2.63250	23	BJ-OU	BN16		BJ.OU	
BJ	FR	1	Département	Department	11				Plateau	7.07272	2.65227	69	BJ-PL	BN17		BJ.PL	
BJ	FR	1	Département	Department	12				Zou	7.19398	1.96492	231	BJ-ZO	BN18		BJ.ZO	
AO	PT	1	Provincia	Province	02				Benguela	-12.59312	13.40841	48	AO-BGU	AO01		AO.BG	09
AO	PT	1	Provincia	Province	03				Bié	-12.28654	17.36276	1557	AO-BIE	AO02		AO.BI	11
AO	PT	1	Provincia	Province	04				Cabinda	-4.95029	12.42646	88	AO-CAB	AO03		AO.CB	01
AO	PT	1	Provincia	Province	05				Cuando Cubango	-16.17323	19.49233	1212	AO-CCU	AO04		AO.CC	13
AO	PT	1	Provincia	Province	06				Cuanza Norte	-8.86713	14.98297	352	AO-CNO	AO05		AO.CN	05
AO	PT	1	Provincia	Province	07				Cuanza Sul	-10.80708	15.11610	1042	AO-CUS	AO06		AO.CS	06
AO	PT	1	Provincia	Province	08				Cunene	-16.47827	15.45205	1141	AO-CNN	AO07		AO.CU	16
AO	PT	1	Provincia	Province	09				Huambo	-12.77868	15.74278	1610	AO-HUA	AO08		AO.HM	10
AO	PT	1	Provincia	Province	10				Huíla	-14.86041	15.07666	1647	AO-HUI	AO09		AO.HL	15
AO	PT	1	Provincia	Province	11				Luanda	-8.86269	13.30161	23	AO-LUA	AO20		AO.LU	04
AO	PT	1	Provincia	Province	12				Lunda Norte	-8.56643	19.49078	917	AO-LNO	AO17		AO.LN	08
AO	PT	1	Provincia	Province	13				Lunda Sul	-10.21650	20.65177	1131	AO-LSU	AO18		AO.LS	17
AO	PT	1	Provincia	Province	14				Malanje	-9.79164	16.94602	1188	AO-MAL	AO12		AO.ML	07
AO	PT	1	Provincia	Province	15				Moxico	-12.96967	20.95572	1170	AO-MOX	AO14		AO.MX	12
AO	PT	1	Provincia	Province	16				Namibe	-15.20305	12.15655	534	AO-NAM	AO13		AO.NA	14
AO	PT	1	Provincia	Province	17				Uíge	-7.01461	15.57041	789	AO-UIG	AO15		AO.UI	03
AO	PT	1	Provincia	Province	18				Zaire	-6.56067	13.60315	45	AO-ZAI	AO16		AO.ZA	02
AQ	EN	1	Territory	Territory	09				Australian Antarctic Territory	-68.74842	84.22889	10	AQ	AY00		AQ	
AR	ES	1	Federal district	Federal district	02				Ciudad Autónoma de Buenos Aires	-34.60838	-58.37320	12	AR-C	AR07		AR.DF	02
AR	ES	1	Provincia	Province	06				Buenos Aires	-36.02349	-60.03042	50	AR-B	AR01		AR.BA	06
AR	ES	1	Provincia	Province	10				Catamarca	-28.32058	-65.90805	864	AR-K	AR02		AR.CT	10
AR	ES	1	Provincia	Province	14				Córdoba	-31.50056	-64.07276	321	AR-X	AR05		AR.CB	14
AR	ES	1	Provincia	Province	18				Corrientes	-28.70554	-58.03881	32	AR-W	AR06		AR.CN	18
AR	ES	1	Provincia	Province	22				Chaco	-26.76603	-60.42156	82	AR-H	AR03		AR.CC	22
AR	ES	1	Provincia	Province	26				Chubut	-43.75329	-68.46027	236	AR-U	AR04		AR.CH	26
AR	ES	1	Provincia	Province	30				Entre Ríos	-32.04457	-59.02224	17	AR-E	AR08		AR.ER	30
AR	ES	1	Provincia	Province	34				Formosa	-25.01434	-59.63442	104	AR-P	AR09		AR.FM	34
AR	ES	1	Provincia	Province	38				Jujuy	-23.55520	-65.27066	2952	AR-Y	AR10		AR.JY	38
AR	ES	1	Provincia	Province	42				La Pampa	-36.68152	-64.50711	161	AR-L	AR11		AR.LP	42
AR	ES	1	Provincia	Province	46				La Rioja	-29.84983	-66.81172	511	AR-F	AR12		AR.LR	46
AR	ES	1	Provincia	Province	50				Mendoza	-33.78142	-68.49217	777	AR-M	AR13		AR.MZ	50
BG	BG	1	район	Region	22				София (столица)	42.70387	23.36631	886	BG-22	BU42	BG411	BG.SG	SFO
BG	BG	1	район	Region	23				София	42.75532	23.46276	648	BG-23	BU58	BG412	BG.SG	SOF
BG	BG	1	район	Region	24				Стара Загора	42.38806	25.56700	387	BG-24	BU59	BG344	BG.SZ	SZR
BG	BG	1	район	Region	25				Търговище	43.18319	26.36000	232	BG-25	BU60	BG334	BG.TU	TGV
BG	BG	1	район	Region	26				Хасково	41.81555	25.88685	137	BG-26	BU43	BG422	BG.KK	HKV
BG	BG	1	район	Region	27				Шумен	43.32059	26.97722	235	BG-27	BU54	BG333	BG.SH	SHU
BG	BG	1	район	Region	28				Ямбол	42.31736	26.61445	165	BG-28	BU65	BG343	BG.YA	JAM
BG	EN	1	Region	Region	01				Blagoevgrad	41.64728	23.39078	874	BG-01	BU38	BG413	BG.BL	BLG
BG	EN	1	Region	Region	02				Burgas	42.57134	27.26579	256	BG-02	BU39	BG341	BG.BR	BGS
BG	EN	1	Region	Region	03				Varna	43.18679	27.56636	167	BG-03	BU61	BG331	BG.VN	VAR
BR	PT	1	Estado	State	27				Alagoas	-9.49821	-36.80251	6	BR-AL	BR02		BR.AL	27
BF	FR	1	Province	Province	31				Sanguié	12.30103	-2.61004	284	BF-SNG	UV36		BF.CO.SG	22
BF	FR	1	Province	Province	32				Sanmatenga	13.25427	-1.03722	320	BF-SMT	UV70		BF.CN.ST	23
BF	FR	1	Province	Province	33				Séno	13.95467	-0.10295	289	BF-SEN	UV71		BF.SA.SE	24
BF	FR	1	Province	Province	34				Sissili	11.04034	-1.91158	301	BF-SIS	UV72		BF.CO.SS	25
BF	FR	1	Province	Province	35				Soum	14.21490	-1.39725	303	BF-SOM	UV40		BF.SA.SM	26
BF	FR	1	Province	Province	36				Sourou	13.28579	-3.07435	274	BF-SOR	UV73		BF.BO.NY	27
BF	FR	1	Province	Province	37				Tapoa	12.26078	1.68959	253	BF-TAP	UV42		BF.ES.TA	28
BF	FR	1	Province	Province	38				Tuy	11.42566	-3.54828	315	BF-TUI	UV74		BF.HB.TU	42
BF	FR	1	Province	Province	39				Yagha	13.37969	0.54475	257	BF-YAG	UV75		BF.SA.YG	43
BF	FR	1	Province	Province	40				Yatenga	13.64510	-2.47414	323	BF-YAT	UV76		BF.NO.LO	29
BF	FR	1	Province	Province	41				Ziro	11.65814	-1.87130	326	BF-ZIR	UV77		BF.CO.ZR	44
BF	FR	1	Province	Province	42				Zondoma	13.16004	-2.34361	331	BF-ZON	UV78		BF.NO.ZM	45
BF	FR	1	Province	Province	43				Zoundwéogo	11.54734	-1.00910	295	BF-ZOU	UV44		BF.CS.ZW	30
BF	FR	1	Province	Province	46				Kouritenga	12.27055	-0.41193	305	BF-KOT	UV28		BF.CE.KR	14
BF	FR	1	Province	Province	47				Kourwéogo	12.62387	-1.83278	323	BF-KOW	UV60		BF.PC.KW	37
BG	BG	1	район	Region	01				Благоевград	41.64728	23.39078	874	BG-01	BU38	BG413	BG.BL	BLG
BG	BG	1	район	Region	02				Бургас	42.57134	27.26579	256	BG-02	BU39	BG341	BG.BR	BGS
BG	BG	1	район	Region	03				Варна	43.18679	27.56636	167	BG-03	BU61	BG331	BG.VN	VAR
BG	BG	1	район	Region	04				Велико Търново	43.03714	25.74308	241	BG-04	BU62	BG321	BG.VT	VTR
BG	BG	1	район	Region	05				Видин	43.84026	22.71655	319	BG-05	BU63	BG311	BG.VD	VID
BG	BG	1	район	Region	06				Враца	43.33845	23.77744	486	BG-06	BU64	BG313	BG.VR	VRC
BG	BG	1	район	Region	07				Габрово	42.90003	25.36793	623	BG-07	BU41	BG322	BG.GB	GAB
BG	BG	1	район	Region	08				Добрич	43.64079	27.89686	202	BG-08	BU40	BG332	BG.DO	DOB
BG	BG	1	район	Region	09				Кърджали	41.57448	25.39126	538	BG-09	BU44	BG425	BG.KZ	KRZ
BR	PT	1	Estado	State	14				Roraima	2.52485	-61.58392	105	BR-RR	BR25		BR.RR	14
BR	PT	1	Estado	State	15				Pará	-2.89000	-53.19670	229	BR-PA	BR16		BR.PA	15
BR	PT	1	Estado	State	16				Amapá	0.04811	-51.08095	136	BR-AP	BR03		BR.AP	16
BR	PT	1	Estado	State	17				Tocantins	-9.61382	-48.36685	235	BR-TO	BR31		BR.TO	17
BR	PT	1	Estado	State	21				Maranhão	-5.15875	-44.78900	162	BR-MA	BR13		BR.MA	21
BR	PT	1	Federal district	Federal district	53				Distrito Federal	-15.72821	-47.80454	807	BR-DF	BR07		BR.DF	53
BS	EN	1	District	District	05				Bimini	25.74116	-79.25999	10	BS-BI	BF05		BS.BI	
BS	EN	1	District	District	06				Cat Island	24.32725	-75.44144	1	BS-CI	BF06		BS.CI	
BS	EN	1	District	District	10				Exuma	23.57380	-75.87142	12	BS-EX	BF10		BS.EM	
BS	EN	1	District	District	13				Inagua	21.04622	-73.29488	8	BS-IN	BF13		BS.IN	
BS	EN	1	District	District	15				Long Island	23.41327	-75.35946	2	BS-LI	BF15		BS.LI	
BS	EN	1	District	District	16				Mayaguana	22.40789	-73.05453	5	BS-MG	BF16		BS.MG	
BS	EN	1	District	District	18				Ragged Island	22.19186	-75.73572	3	BS-RI	BF18		BS.RI	
BS	EN	1	District	District	22				Harbour Island	25.50146	-76.63516	13	BS-HI	BF22		BS.HB	
BS	EN	1	District	District	23				New Providence	25.03193	-77.39622	9	-	-		BS.NW	
BS	EN	1	District	District	24				Acklins	22.38048	-74.03348	8	BS-AK	BF24		BS.AK	
BS	EN	1	District	District	25				City of Freeport	26.52576	-78.67897	2	BS-FP	BF25		BS.FP	
BS	EN	1	District	District	35				San Salvador	24.05650	-74.48146	6	BS-SS	BF35		BS.SS	
BS	EN	1	District	District	36				Black Point	24.08958	-76.39835	5	BS-BP	BF36		BS.BP	
BS	EN	1	District	District	37				Central Abaco	26.50319	-77.10542	3	BS-CO	BF37		BS.CB	
BS	EN	1	District	District	38				Central Andros	24.45590	-77.91116	5	BS-CS	BF38		BS.CN	
BS	EN	1	District	District	39				Central Eleuthera	25.13044	-76.13949	32	BS-CE	BF39		BS.CE	
BS	EN	1	District	District	40				Crooked Island and Long Cay	22.71700	-74.17041	7	BS-CK	BF40		BS.CK	
BS	EN	1	District	District	41				East Grand Bahama	26.65536	-78.44310	1	BS-EG	BF41		BS.EB	
BS	EN	1	District	District	42				Grand Cay	27.22765	-78.33216	2	BS-GC	BF42		BS.GC	
BS	EN	1	District	District	43				Hope Town	26.50314	-76.98054	1	BS-HT	BF43		BS.HT	
BS	EN	1	District	District	44				Mangrove Cay	24.18050	-77.76927	13	BS-MC	BF44		BS.MC	
BS	EN	1	District	District	45				Moore's Island	26.30061	-77.55481	4	BS-MI	BF45		BS.MI	
BS	EN	1	District	District	46				North Abaco	26.87673	-77.61551	2	BS-NO	BF46		BS.NA	
BS	EN	1	District	District	47				North Andros	24.68026	-78.03031	6	BS-NS	BF47		BS.NN	
BS	EN	1	District	District	48				North Eleuthera	24.68026	-78.03031	11	BS-NE	BF48		BS.NE	
BS	EN	1	District	District	49				Rum Cay	23.67881	-74.85778	8	BS-RC	BF49		BS.RC	
BS	EN	1	District	District	50				South Abaco	26.03414	-77.25511	3	BS-SO	BF50		BS.SB	
BS	EN	1	District	District	51				South Andros	23.98966	-77.66179	7	BS-SA	BF51		BS.SN	
BS	EN	1	District	District	52				South Eleuthera	24.76628	-76.22612	15	BS-SE	BF52		BS.SE	
BS	EN	1	District	District	53				Spanish Wells	25.54343	-76.77523	10	BS-SW	BF53		BS.SW	
BS	EN	1	District	District	54				West Grand Bahama	26.59834	-78.58971	1	BS-WG	BF54		BS.WB	
BT	EN	1	District	District	11				Paro	27.39739	89.42518	2649	BT-11	BT13		BT.PR	11
BT	EN	1	District	District	12				Chhukha	26.98687	89.52234	581	BT-12	BT06		BT.CK	12
BT	EN	1	District	District	13				Ha	27.31526	89.22464	2859	BT-13	BT10		BT.HA	13
BT	EN	1	District	District	14				Samtse	27.01150	89.07066	1693	BT-14	BT16		BT.SM	14
BT	EN	1	District	District	15				Thimphu	27.50623	89.61468	4587	BT-15	BT20		BT.TM	15
BT	EN	1	District	District	21				Tsirang	27.00830	90.13809	1601	BT-21	BT07		BT.CR	21
BT	EN	1	District	District	22				Dagana	26.98629	89.93595	1710	BT-22	BT08		BT.DA	22
BT	EN	1	District	District	23				Punakha	27.59406	89.86382	114	BT-23	BT15		BT.PN	23
BT	EN	1	District	District	24				Wangdue Phodrang	27.45730	90.04865	3755	BT-24	BT22		BT.WP	24
BT	EN	1	District	District	31				Sarpang	26.89705	90.32733	768	BT-31	BT09		BT.GE	31
BT	EN	1	District	District	32				Trongsa	27.38056	90.49624	3020	BT-32	BT21		BT.TO	32
BT	EN	1	District	District	33				Bumthang	27.57544	90.80303	3722	BT-33	BT05		BT.BU	33
BT	EN	1	District	District	34				Zhemgang	27.04651	90.89702	711	BT-34	BT18		BT.SG	34
BT	EN	1	District	District	41				Trashigang	27.26270	91.63653	2478	BT-41	BT19		BT.TA	41
BT	EN	1	District	District	42				Mongar	27.24460	91.26902	1534	BT-42	BT12		BT.MO	42
BT	EN	1	District	District	43				Pemagatshel	27.02099	91.36093	1229	BT-43	BT14		BT.PM	43
BT	EN	1	District	District	44				Lhuentse	27.62113	91.15890	1208	BT-44	BT11		BT.LH	44
BT	EN	1	District	District	45				Samdrup Jongkhar	26.94069	91.67050	87	BT-45	BT17		BT.SJ	45
BT	EN	1	District	District	46				Gasa	27.92144	89.79602	3387	BT-GA	BT23		BT.GA	46
BT	EN	1	District	District	47				Trashi Yangtse	27.49526	91.54942	2764	BT-TY	BT24		BT.TY	47
BV	EN	1	Island	Island	01				Bouvet Island	-54.42177	3.36587	537	BV	BV00		BV	
BV	NO	1	Island	Island	01				Bouvetøya	-54.42177	3.36587	537	BV	BV00		BV	
BW	EN	1	District	District	01				Central	-21.32093	26.17286	1075	BW-CE	BC01		BW.CT	5
BW	EN	1	District	District	02				Ghanzi	-22.09931	22.44002	1169	BW-GH	BC03		BW.GH	8
BE	NL	1	Gewesten	Region	01				Brussels Hoofdstedelijk Gewest	50.84757	4.35383	45	BE-BRU	BE11	BE1		04000
BE	NL	1	Gewesten	Region	02				Vlaams Gewest	50.97413	4.21930	33	BE-VLG	BE13	BE2		02000
BE	NL	1	Gewesten	Region	03				Waals Gewest	50.28843	4.60292	118	BE-WAL	BE14	BE3		03000
BF	FR	1	Province	Province	01				Balé	11.69204	-3.01322	291	BF-BAL	UV45		BF.BO.BA	31
BF	FR	1	Province	Province	02				Banwa	12.24329	-4.17822	326	BF-BAN	UV46		BF.BO.BW	32
BF	FR	1	Province	Province	03				Bazèga	12.00232	-1.52561	313	BF-BAZ	UV47		BF.CS.BZ	02
BF	FR	1	Province	Province	04				Bougouriba	10.89941	-3.34228	298	BF-BGR	UV48		BF.CO.BK	03
BF	FR	1	Province	Province	05				Boulgou	11.43800	-0.47119	263	BF-BLG	UV49		BF.CE.BL	04
BF	FR	1	Province	Province	06				Boulkiemdé	12.33798	-2.12150	310	BF-BLK	UV19		BF.CO.BK	05
BF	FR	1	Province	Province	07				Ganzourgou	12.27882	-0.71257	294	BF-GAN	UV20		BF.PC.GZ	07
BF	FR	1	Province	Province	08				Gnagna	12.96616	-0.07733	276	BF-GNA	UV21		BF.ES.GG	08
BF	FR	1	Province	Province	09				Gourma	12.12125	0.47136	296	BF-GOU	UV50		BF.ES.GM	09
BF	FR	1	Province	Province	10				Houet	11.35601	-4.35348	350	BF-HOU	UV51		BF.HB.HO	10
BF	FR	1	Province	Province	11				Ioba	11.09251	-2.91841	286	BF-IOB	UV52		BF.SO.IO	33
BF	FR	1	Province	Province	12				Kadiogo	12.34370	-1.51497	300	BF-KAD	UV53		BF.CT.KA	11
BF	FR	1	Province	Province	13				Kénédougou	11.41834	-5.01050	415	BF-KEN	UV54		BF.HB.KN	12
BF	FR	1	Province	Province	14				Comoé	10.31871	-4.60001	316	BF-COM	UV55		BF.CD.KM	06
BF	FR	1	Province	Province	15				Komondjari	12.70221	0.77937	266	BF-KMD	UV56		BF.ES.KJ	34
BF	FR	1	Province	Province	16				Kompienga	11.18311	0.79461	207	BF-KMP	UV57		BF.ES.KP	35
BF	FR	1	Province	Province	17				Kossi	12.84938	-3.88286	292	BF-KOS	UV58		BF.BO.BW	13
BF	FR	1	Province	Province	18				Koulpélogo	11.28995	0.21722	288	BF-KOP	UV59		BF.CE.KL	36
BF	FR	1	Province	Province	19				Bam	13.46793	-1.61263	331	BF-BAM	UV15		BF.CN.BM	01
BF	FR	1	Province	Province	20				Léraba	10.68558	-5.34699	388	BF-LER	UV61		BF.CD.LE	38
BF	FR	1	Province	Province	21				Loroum	13.89775	-2.22898	322	BF-LOR	UV62		BF.NO.LO	39
BF	FR	1	Province	Province	22				Mouhoun	12.19407	-3.37334	305	BF-MOU	UV63		BF.BO.MO	15
BF	FR	1	Province	Province	23				Namentenga	13.18169	-0.52344	294	BF-NAM	UV64		BF.CN.NM	17
BF	FR	1	Province	Province	24				Nahouri	11.13321	-1.04470	288	BF-NAO	UV65		BF.CS.NR	16
BF	FR	1	Province	Province	25				Nayala	12.72513	-3.06184	283	BF-NAY	UV66		BF.BO.NY	40
BF	FR	1	Province	Province	26				Noumbiel	10.02666	-2.96210	288	BF-NOU	UV67		BF.SO.NB	41
BF	FR	1	Province	Province	27				Oubritenga	12.65912	-1.36333	300	BF-OUB	UV68		BF.PC.OB	18
BF	FR	1	Province	Province	28				Oudalan	14.57212	-0.22284	289	BF-OUD	UV33		BF.SA.OD	19
BF	FR	1	Province	Province	29				Passoré	12.87124	-2.22010	312	BF-PAS	UV34		BF.NO.PA	20
BF	FR	1	Province	Province	30				Poni	10.37917	-3.22844	323	BF-PON	UV69		BF.SO.NB	21
